name,district,address,lat,lng,returnSlots
오류동 다숲오피스텔 앞,구로구,서울 구로구 오류동 332-37,37.49267197,126.8416214,10
삼호아파트 앞,구로구,서울 구로구 개봉동 204-20,37.49385834,126.8564682,10
현대아파트 앞,구로구,서울 구로구 개봉동 412-43,37.49333954,126.8591766,10
신도림7차e편한세상아파트 806동 앞,구로구,서울 구로구 신도림동 385-3,37.50862503,126.8835373,10
구로역·NC신구로점 버스정류장(구로역 방면),구로구,서울 구로구 구로동 496-128,37.50096512,126.88237,14
테크노마트 앞,구로구,서울 구로구 구로동 1-2,37.50624084,126.8911438,10
희훈타워빌 앞,구로구,서울 구로구 구로동 50,37.50191498,126.8892441,15
천왕차량사업소 입구,구로구,서울 구로구 천왕동 63-5,37.47604752,126.8450165,8
목양전원교회 앞 로터리,구로구,서울 구로구 항동 22-10,37.48389053,126.8221817,10
항동하버리안2단지아파트 후문,구로구,서울 구로구 항동 22-10,37.48337555,126.8224793,10
신도림쌍용플래티넘노블아파트 앞,구로구,서울 구로구 구로동 50-7,37.50126266,126.891182,10
동선아파트 앞,구로구,서울 구로구 오류동 80-2,37.49382782,126.8390732,10
이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.4949913,126.8418503,10
개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.49555206,126.8569794,10
서울남부교정시설 앞,구로구,구로구 천왕동 272,37.47715378,126.839859,16
구로공구상가 앞,구로구,구로구 구로동 636-34,37.50075531,126.8770828,10
오류동 계림웨스트밸리 앞,구로구,구로구 오류동 108-103,37.49090958,126.8296509,10
중앙유통단지 앞 B,구로구,구로구 구로동 620-4,37.50127029,126.8767853,10
구로월드아파트 앞,구로구,구로구 구로동 610-10,37.50519562,126.8761902,9
고척아이파크아파트 106동 앞,구로구,구로구 고척동 102-2,37.49801254,126.8609848,10
고척아이파크아파트 205동 앞,구로구,구로구 고척동 118-3,37.50108719,126.8604584,15
온수역 2번 출구 앞,구로구,구로구 온수동 50-1,37.49179459,126.8250046,8
천왕역 3번 출구 뒤,구로구,구로구 천왕동 14-41,37.48690414,126.8389435,7
오류동부골든아파트 후문 옆,구로구,구로구 고척로 49,37.49938202,126.8411408,10
철도교통관제센터 정문 앞,구로구,구로구 구로동 685,37.49708176,126.8778839,7
개봉센트레빌레우스아파트 앞,구로구,구로구 개봉동 416-285,37.49752045,126.8529511,10
고대구로병원 앞,구로구,구로구 구로동 416-15,37.49312592,126.8842468,10
독산역 2번출구 자전거주차장,금천구,서울특별시 금천구 벚꽃로 115,37.46652985,126.8887177,10
서울디지털운동장 앞,금천구,서울특별시 금천구 가산디지털2로 151,37.48228836,126.8777695,10
에이스하이엔드타워9차 앞,금천구,서울특별시 금천구 가산디지털1로 233,37.48621368,126.8786392,10
에이스하이엔드타워8차 앞,금천구,서울특별시 금천구 가산디지털1로 84,37.47320938,126.8849411,20
LG전자 별관동(호서대 벤처타워 맞은편),금천구,서울특별시 금천구 가산디지털1로 63,37.47077942,126.8851547,10
갑을그레이트밸리 앞,금천구,서울특별시 금천구 디지털로9길 32,37.47903061,126.8872986,10
두산위브아파트 옆 상가건물 앞,금천구,서울특별시 금천구 가산로 99,37.47422028,126.8941269,8
금천구청 앞 자전거거치대,금천구,서울특별시 금천구 시흥대로73길 70,37.45647812,126.8959274,10
신한은행 시흥대로금융센터지점,금천구,서울특별시 금천구 시흥대로 446,37.4433403,126.9033585,10
홈플러스 시흥점 맞은편 다비치안경 앞,금천구,서울특별시 금천구 시흥대로 198,37.45145798,126.9021149,10
서울 시흥동우체국 앞,금천구,서울특별시 금천구 시흥대로 217,37.45299149,126.9009094,10
상신정비공업 앞,금천구,서울특별시 금천구 시흥대로 287,37.4589119,126.8985901,10
독산근린공원 입구,금천구,서울특별시 금천구 독산동,37.46455002,126.883728,25
한신아파트 앞 육교 아래,금천구,서울특별시 금천구 금하로1길 70,37.45470047,126.8910523,10
한신코아 앞,금천구,서울특별시 금천구 한내로 62,37.45684052,126.8883438,10
독산보도육교 앞 자전거 보관소,금천구,서울특별시 금천구 서부샛길 70,37.45672607,126.8930664,20
한양수자인아파트 앞,금천구,서울특별시 금천구 시흥대로150길 6,37.47531891,126.8988876,10
홈플러스 금천점 앞,금천구,서울특별시 금천구 시흥대로 391,37.4691391,126.8972015,10
빅마켓 금천점 앞,금천구,서울특별시 금천구 두산로 71,37.4702301,126.8950729,19
메이퀸웨딩컨벤션 앞,금천구,서울특별시 금천구 시흥대로 435,37.47249985,126.8979569,10
독산역 1번출구 A,금천구,서울특별시 금천구 벚꽃로 115,37.46654129,126.8902817,10
월드메르디앙 벤처센터 2차,금천구,서울특별시 금천구 가산디지털2로 123,37.47908401,126.8790436,10
STX V타워,금천구,서울특별시 금천구 가산디지털1로 128,37.47706985,126.8844299,10
금천구립 독산도서관,금천구,서울특별시 금천구 독산로54길 114,37.46740341,126.9081421,7
수출의 다리 아래,금천구,서울특별시 가산동 60-35,37.47743607,126.8861542,20
솔브레인이엔지 뒤편,금천구,서울특별시 가산동 219-18,37.47555161,126.8884583,20
가산동 주민센터,금천구,서울특별시 가산동 144-3,37.4769516,126.8918686,12
한울중학교,금천구,서울특별시 시흥동 1000-3,37.46257401,126.9068604,12
독산고등학교,금천구,서울특별시 독산동 906-42,37.47709656,126.9111328,10
롯데캐슬골드파크1차 서문,금천구,서울특별시 금천구 벚꽃로40,37.460289,126.892189,15
롯데캐슬골드파크1차 동문,금천구,서울특별시 금천구 독산동 441-19,37.46017075,126.8960419,15
독산주공 14단지 버스정류소,금천구,서울특별시 금천구 안양천로,37.46093369,126.8871689,10
벽산 디지털밸리 5차,금천구,서울특별시 금천구 가산동 60-73,37.4762764,126.8853912,9
대륭포스트타워5차,금천구,서울특별시 금천구 디지털로9길 68,37.48135376,126.88694,10
코오롱테크노밸리,금천구,서울특별시 금천구 디지털로9길 56,37.48015976,126.8863678,10
가산디지털단지 9번출구 인근,금천구,서울특별시 금천구 벚꽃로 309,37.48123169,126.881485,10
서울디자인직업전문학교 앞,금천구,금천구 가산로70(가산동),37.47248077,126.8958664,10
가산아네스트 오피스텔 앞,금천구,금천구 남부순환로1314(가산동),37.47817993,126.8974075,10
성지아파트 옆 도로변,금천구,금천구 시흥대로51길55,37.45132065,126.8976212,10
모두의학교,금천구,금천구 남부순환로 128길 42,37.47840881,126.9073715,10
주공14단지,금천구,금천구 한내로 69-54,37.46055984,126.8870926,10
500번·507번 버스 종점 앞,금천구,금천구 시흥동 1001-34,37.43727112,126.9026871,10
대륭테크노타운 18차,금천구,금천구 가산동 668,37.4679985,126.8868408,13
IBK기업은행 석수역 지점 앞,금천구,시흥대로46 IBK기업은행 석수역 지점,37.4369812,126.9032974,10
스타즈호텔독산 빌딩 앞,금천구,시흥대로 315,37.46134567,126.897583,20
위너스 스포츠클럽 골프연습장옆,금천구,시흥대로 302 옆,37.46053696,126.8986054,9
산호시티빌 옆,금천구,시흥대로 251 옆,37.45652008,126.8995514,15
금천구청앞(M빌딩),금천구,시흥대로67 옆,37.45633316,126.8964539,10
서울안천초등학교 옆,금천구,한내로 69-16,37.45777893,126.8894272,10
대륭포스트타워6차 앞,금천구,벚꽃로 298,37.48088837,126.8838043,30
우리은행 시흥남자동화점 앞,금천구,시흥대로155,37.44785309,126.9028854,10
롯데캐슬골드파크3차 301동 앞,금천구,"시흥대로291, 롯데캐슬3차 301동 앞",37.45901871,126.8967133,15
독산3동주민센터 앞,금천구,독산로 317,37.47507095,126.9033585,8
대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.8872452,10
롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.8934174,10
시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.9004517,10
에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.898262,10
혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.9137573,16
독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.8918152,10
독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.8917542,20
시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.9059296,6
순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.9080734,11
산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.9072189,6
독산2동주민센터 앞,금천구,독산로 179,37.4632225,126.9035721,7
안천중학교,금천구,한내로69-44,37.45936584,126.8867798,10
현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.8887787,10
금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.8943253,10
가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.8808365,5
디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.8768005,20
금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.8900375,5
청년주택 독산동점,금천구,금천구 범안로15길 21,37.46754074,126.8928223,5
LG전자가산A와 가산테라타워 사이,금천구,금천구 가산동 219-14,37.47520447,126.8901291,10
엘아르베뉴 102동 앞,금천구,금천구 가산로9길 109,37.47452545,126.8870773,5
국회의원회관,영등포구,서울특별시 영등포구 의사당대로 1,37.52841568,126.9139175,18
진미파라곤 앞,영등포구,서울특별시 영등포구 국회대로76길 10,37.53123856,126.9213333,15
국민일보 앞,영등포구,서울특별시 영등포구 여의공원로 101,37.52881622,126.92453,30
국회의사당역 3번출구 옆,영등포구,서울특별시 영등포구 국회대로 지하758,37.5280571,126.9187012,15
국회의사당역 5번출구 옆,영등포구,서울특별시 영등포구 의사당대로 8,37.52816391,126.9170227,13
산업은행 앞,영등포구,서울특별시 영등포구 의사당대로 97,37.52626419,126.9205093,20
KBS 앞,영등포구,서울특별시 영등포구 여의공원로 13,37.52466583,126.9180222,35
여의나루역 1번출구 앞,영등포구,서울특별시 영등포구 여의동로 지하343,37.52715683,126.9319,46
유진투자증권빌딩 앞,영등포구,서울특별시 영등포구 국제금융로 24,37.52461243,126.9278336,12
여의도역 4번출구 옆,영등포구,서울특별시 영등포구 국회대로68길 7,37.52222824,126.9246368,13
여의도역 1번출구 옆,영등포구,서울특별시 영등포구 의사당대로 88,37.5213623,126.9234619,10
KT앞,영등포구,서울특별시 영등포구 여의대로 38,37.52190781,126.9189529,19
금융감독원 앞,영등포구,서울특별시 영등포구 여의대로 38,37.5230217,126.9208374,21
여의도고교 앞,영등포구,서울특별시 영등포구 국제금융로7길 37,37.52483749,126.934906,10
NH농협은행 앞,영등포구,서울특별시 영등포구 국제금융로8길 2,37.52207947,126.9303665,15
롯데캐슬엠파이어 옆,영등포구,서울특별시 영등포구 의사당대로 127,37.52069473,126.9258347,12
미성아파트 A동 앞,영등포구,서울특별시 영등포구 의사당대로 110,37.5193634,126.9260483,30
여의도초교 앞,영등포구,서울특별시 영등포구 여의대방로 439,37.52267456,126.9377899,10
시범아파트버스정류장 옆,영등포구,서울특별시 영등포구 63로 45,37.51902008,126.9368897,12
진주아파트상가 앞,영등포구,서울특별시 영등포구 국제금융로 108-6,37.51913071,126.9333725,20
롯데캐슬 앞,영등포구,서울특별시 영등포구 국제금융로 86,37.5200882,126.9323654,20
앙카라공원 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51758575,126.9296188,26
샛강역 1번출구 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51776505,126.9284134,19
양평2나들목 보행통로 입구,영등포구,서울특별시 영등포구 양화동 17-4,37.54466629,126.8883591,20
선유도역 3번출구 앞,영등포구,서울특별시 영등포구 양평동4가 202-1,37.53845978,126.8945084,10
양평1 보행육교 앞,영등포구,서울특별시 영등포구 양평동4가 20-4,37.53587341,126.8921814,25
영등포구청역 1번출구,영등포구,서울특별시 영등포구 당산로 111-2,37.52463531,126.8962174,13
남부고용노동지청 남측,영등포구,서울특별시 영등포구 양평동1가 115-2,37.52450562,126.8918228,10
양평우림 이비즈센타 앞,영등포구,서울특별시 영등포구 양평동3가 14-1,37.52565002,126.8878174,20
양평1동 YP센터 앞,영등포구,서울특별시 영등포구 양평동3가 60-1,37.52848816,126.8916473,10
신길동 우리은행 옆,영등포구,서울특별시 영등포구 신길동 250-4,37.50456619,126.9102325,10
문래동자이아파트 앞,영등포구,서울특별시 영등포구 문래동3가 68-1,37.51615524,126.8946152,10
제2구민체육센타 앞,영등포구,서울특별시 영등포구 당산동4가 96-2,37.52638626,126.9027557,10
유스호스텔 앞,영등포구,서울특별시 영등포구 영등포동7가 58-2,37.5258522,126.9032822,20
문래역 4번출구 앞,영등포구,서울특별시 영등포구 문래동3가 55-12,37.51873779,126.8955765,10
신길우성1차아파트 앞 공원,영등포구,서울특별시 영등포구 도림동 255-2,37.50501633,126.8985367,10
신길선원가와인아파트 앞,영등포구,서울특별시 영등포구 신길동 215-28,37.51093292,126.9102249,15
이앤씨드림타워 앞,영등포구,서울특별시 영등포구 양평동3가 48-1,37.52708435,126.8913803,15
